id,liquid_path,container_path,liquid_mask_path,container_mask_path,volume_ml,vol_ves,rgb_path
3367,3367/Input_ContentDepth_segmented.npy,3367/Input_EmptyVessel_Depth.npy,3367/Input_ContentMaskClean.npy,3367/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3367/rgb.png
3368,3368/Input_ContentDepth_segmented.npy,3368/Input_EmptyVessel_Depth.npy,3368/Input_ContentMaskClean.npy,3368/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3368/rgb.png
3369,3369/Input_ContentDepth_segmented.npy,3369/Input_EmptyVessel_Depth.npy,3369/Input_ContentMaskClean.npy,3369/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3369/rgb.png
337,337/Input_ContentDepth_segmented.npy,337/Input_EmptyVessel_Depth.npy,337/Input_ContentMaskClean.npy,337/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/337/rgb.png
3370,3370/Input_ContentDepth_segmented.npy,3370/Input_EmptyVessel_Depth.npy,3370/Input_ContentMaskClean.npy,3370/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3370/rgb.png
3371,3371/Input_ContentDepth_segmented.npy,3371/Input_EmptyVessel_Depth.npy,3371/Input_ContentMaskClean.npy,3371/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3371/rgb.png
3372,3372/Input_ContentDepth_segmented.npy,3372/Input_EmptyVessel_Depth.npy,3372/Input_ContentMaskClean.npy,3372/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3372/rgb.png
3373,3373/Input_ContentDepth_segmented.npy,3373/Input_EmptyVessel_Depth.npy,3373/Input_ContentMaskClean.npy,3373/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3373/rgb.png
3374,3374/Input_ContentDepth_segmented.npy,3374/Input_EmptyVessel_Depth.npy,3374/Input_ContentMaskClean.npy,3374/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3374/rgb.png
3375,3375/Input_ContentDepth_segmented.npy,3375/Input_EmptyVessel_Depth.npy,3375/Input_ContentMaskClean.npy,3375/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3375/rgb.png
3376,3376/Input_ContentDepth_segmented.npy,3376/Input_EmptyVessel_Depth.npy,3376/Input_ContentMaskClean.npy,3376/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3376/rgb.png
3377,3377/Input_ContentDepth_segmented.npy,3377/Input_EmptyVessel_Depth.npy,3377/Input_ContentMaskClean.npy,3377/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3377/rgb.png
3378,3378/Input_ContentDepth_segmented.npy,3378/Input_EmptyVessel_Depth.npy,3378/Input_ContentMaskClean.npy,3378/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3378/rgb.png
3379,3379/Input_ContentDepth_segmented.npy,3379/Input_EmptyVessel_Depth.npy,3379/Input_ContentMaskClean.npy,3379/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3379/rgb.png
338,338/Input_ContentDepth_segmented.npy,338/Input_EmptyVessel_Depth.npy,338/Input_ContentMaskClean.npy,338/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/338/rgb.png
3380,3380/Input_ContentDepth_segmented.npy,3380/Input_EmptyVessel_Depth.npy,3380/Input_ContentMaskClean.npy,3380/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3380/rgb.png
3381,3381/Input_ContentDepth_segmented.npy,3381/Input_EmptyVessel_Depth.npy,3381/Input_ContentMaskClean.npy,3381/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3381/rgb.png
3382,3382/Input_ContentDepth_segmented.npy,3382/Input_EmptyVessel_Depth.npy,3382/Input_ContentMaskClean.npy,3382/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3382/rgb.png
3383,3383/Input_ContentDepth_segmented.npy,3383/Input_EmptyVessel_Depth.npy,3383/Input_ContentMaskClean.npy,3383/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3383/rgb.png
3384,3384/Input_ContentDepth_segmented.npy,3384/Input_EmptyVessel_Depth.npy,3384/Input_ContentMaskClean.npy,3384/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3384/rgb.png
3385,3385/Input_ContentDepth_segmented.npy,3385/Input_EmptyVessel_Depth.npy,3385/Input_ContentMaskClean.npy,3385/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3385/rgb.png
3386,3386/Input_ContentDepth_segmented.npy,3386/Input_EmptyVessel_Depth.npy,3386/Input_ContentMaskClean.npy,3386/Input_VesselMask.npy,390.0,390.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3386/rgb.png
3387,3387/Input_ContentDepth_segmented.npy,3387/Input_EmptyVessel_Depth.npy,3387/Input_ContentMaskClean.npy,3387/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3387/rgb.png
3388,3388/Input_ContentDepth_segmented.npy,3388/Input_EmptyVessel_Depth.npy,3388/Input_ContentMaskClean.npy,3388/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3388/rgb.png
3389,3389/Input_ContentDepth_segmented.npy,3389/Input_EmptyVessel_Depth.npy,3389/Input_ContentMaskClean.npy,3389/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3389/rgb.png
339,339/Input_ContentDepth_segmented.npy,339/Input_EmptyVessel_Depth.npy,339/Input_ContentMaskClean.npy,339/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/339/rgb.png
3390,3390/Input_ContentDepth_segmented.npy,3390/Input_EmptyVessel_Depth.npy,3390/Input_ContentMaskClean.npy,3390/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3390/rgb.png
3391,3391/Input_ContentDepth_segmented.npy,3391/Input_EmptyVessel_Depth.npy,3391/Input_ContentMaskClean.npy,3391/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3391/rgb.png
3392,3392/Input_ContentDepth_segmented.npy,3392/Input_EmptyVessel_Depth.npy,3392/Input_ContentMaskClean.npy,3392/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3392/rgb.png
3393,3393/Input_ContentDepth_segmented.npy,3393/Input_EmptyVessel_Depth.npy,3393/Input_ContentMaskClean.npy,3393/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3393/rgb.png
3394,3394/Input_ContentDepth_segmented.npy,3394/Input_EmptyVessel_Depth.npy,3394/Input_ContentMaskClean.npy,3394/Input_VesselMask.npy,408.0,408.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3394/rgb.png
3395,3395/Input_ContentDepth_segmented.npy,3395/Input_EmptyVessel_Depth.npy,3395/Input_ContentMaskClean.npy,3395/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3395/rgb.png
3396,3396/Input_ContentDepth_segmented.npy,3396/Input_EmptyVessel_Depth.npy,3396/Input_ContentMaskClean.npy,3396/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3396/rgb.png
3397,3397/Input_ContentDepth_segmented.npy,3397/Input_EmptyVessel_Depth.npy,3397/Input_ContentMaskClean.npy,3397/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3397/rgb.png
3398,3398/Input_ContentDepth_segmented.npy,3398/Input_EmptyVessel_Depth.npy,3398/Input_ContentMaskClean.npy,3398/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3398/rgb.png
3399,3399/Input_ContentDepth_segmented.npy,3399/Input_EmptyVessel_Depth.npy,3399/Input_ContentMaskClean.npy,3399/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3399/rgb.png
34,34/Input_ContentDepth_segmented.npy,34/Input_EmptyVessel_Depth.npy,34/Input_ContentMaskClean.npy,34/Input_VesselMask.npy,117.0,117.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/34/rgb.png
340,340/Input_ContentDepth_segmented.npy,340/Input_EmptyVessel_Depth.npy,340/Input_ContentMaskClean.npy,340/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/340/rgb.png
3400,3400/Input_ContentDepth_segmented.npy,3400/Input_EmptyVessel_Depth.npy,3400/Input_ContentMaskClean.npy,3400/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3400/rgb.png
3401,3401/Input_ContentDepth_segmented.npy,3401/Input_EmptyVessel_Depth.npy,3401/Input_ContentMaskClean.npy,3401/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3401/rgb.png
3402,3402/Input_ContentDepth_segmented.npy,3402/Input_EmptyVessel_Depth.npy,3402/Input_ContentMaskClean.npy,3402/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3402/rgb.png
3403,3403/Input_ContentDepth_segmented.npy,3403/Input_EmptyVessel_Depth.npy,3403/Input_ContentMaskClean.npy,3403/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3403/rgb.png
3404,3404/Input_ContentDepth_segmented.npy,3404/Input_EmptyVessel_Depth.npy,3404/Input_ContentMaskClean.npy,3404/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3404/rgb.png
3405,3405/Input_ContentDepth_segmented.npy,3405/Input_EmptyVessel_Depth.npy,3405/Input_ContentMaskClean.npy,3405/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3405/rgb.png
3406,3406/Input_ContentDepth_segmented.npy,3406/Input_EmptyVessel_Depth.npy,3406/Input_ContentMaskClean.npy,3406/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3406/rgb.png
3407,3407/Input_ContentDepth_segmented.npy,3407/Input_EmptyVessel_Depth.npy,3407/Input_ContentMaskClean.npy,3407/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3407/rgb.png
3408,3408/Input_ContentDepth_segmented.npy,3408/Input_EmptyVessel_Depth.npy,3408/Input_ContentMaskClean.npy,3408/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3408/rgb.png
3409,3409/Input_ContentDepth_segmented.npy,3409/Input_EmptyVessel_Depth.npy,3409/Input_ContentMaskClean.npy,3409/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3409/rgb.png
341,341/Input_ContentDepth_segmented.npy,341/Input_EmptyVessel_Depth.npy,341/Input_ContentMaskClean.npy,341/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/341/rgb.png
3410,3410/Input_ContentDepth_segmented.npy,3410/Input_EmptyVessel_Depth.npy,3410/Input_ContentMaskClean.npy,3410/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3410/rgb.png
3411,3411/Input_ContentDepth_segmented.npy,3411/Input_EmptyVessel_Depth.npy,3411/Input_ContentMaskClean.npy,3411/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3411/rgb.png
3412,3412/Input_ContentDepth_segmented.npy,3412/Input_EmptyVessel_Depth.npy,3412/Input_ContentMaskClean.npy,3412/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3412/rgb.png
3413,3413/Input_ContentDepth_segmented.npy,3413/Input_EmptyVessel_Depth.npy,3413/Input_ContentMaskClean.npy,3413/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3413/rgb.png
3414,3414/Input_ContentDepth_segmented.npy,3414/Input_EmptyVessel_Depth.npy,3414/Input_ContentMaskClean.npy,3414/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3414/rgb.png
3415,3415/Input_ContentDepth_segmented.npy,3415/Input_EmptyVessel_Depth.npy,3415/Input_ContentMaskClean.npy,3415/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3415/rgb.png
3416,3416/Input_ContentDepth_segmented.npy,3416/Input_EmptyVessel_Depth.npy,3416/Input_ContentMaskClean.npy,3416/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3416/rgb.png
3417,3417/Input_ContentDepth_segmented.npy,3417/Input_EmptyVessel_Depth.npy,3417/Input_ContentMaskClean.npy,3417/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3417/rgb.png
3418,3418/Input_ContentDepth_segmented.npy,3418/Input_EmptyVessel_Depth.npy,3418/Input_ContentMaskClean.npy,3418/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3418/rgb.png
3419,3419/Input_ContentDepth_segmented.npy,3419/Input_EmptyVessel_Depth.npy,3419/Input_ContentMaskClean.npy,3419/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3419/rgb.png
342,342/Input_ContentDepth_segmented.npy,342/Input_EmptyVessel_Depth.npy,342/Input_ContentMaskClean.npy,342/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/342/rgb.png
3420,3420/Input_ContentDepth_segmented.npy,3420/Input_EmptyVessel_Depth.npy,3420/Input_ContentMaskClean.npy,3420/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3420/rgb.png
3421,3421/Input_ContentDepth_segmented.npy,3421/Input_EmptyVessel_Depth.npy,3421/Input_ContentMaskClean.npy,3421/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3421/rgb.png
3422,3422/Input_ContentDepth_segmented.npy,3422/Input_EmptyVessel_Depth.npy,3422/Input_ContentMaskClean.npy,3422/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3422/rgb.png
3423,3423/Input_ContentDepth_segmented.npy,3423/Input_EmptyVessel_Depth.npy,3423/Input_ContentMaskClean.npy,3423/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3423/rgb.png
3424,3424/Input_ContentDepth_segmented.npy,3424/Input_EmptyVessel_Depth.npy,3424/Input_ContentMaskClean.npy,3424/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3424/rgb.png
3425,3425/Input_ContentDepth_segmented.npy,3425/Input_EmptyVessel_Depth.npy,3425/Input_ContentMaskClean.npy,3425/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3425/rgb.png
3426,3426/Input_ContentDepth_segmented.npy,3426/Input_EmptyVessel_Depth.npy,3426/Input_ContentMaskClean.npy,3426/Input_VesselMask.npy,424.0,424.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3426/rgb.png
3427,3427/Input_ContentDepth_segmented.npy,3427/Input_EmptyVessel_Depth.npy,3427/Input_ContentMaskClean.npy,3427/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3427/rgb.png
3428,3428/Input_ContentDepth_segmented.npy,3428/Input_EmptyVessel_Depth.npy,3428/Input_ContentMaskClean.npy,3428/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3428/rgb.png
3429,3429/Input_ContentDepth_segmented.npy,3429/Input_EmptyVessel_Depth.npy,3429/Input_ContentMaskClean.npy,3429/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3429/rgb.png
343,343/Input_ContentDepth_segmented.npy,343/Input_EmptyVessel_Depth.npy,343/Input_ContentMaskClean.npy,343/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/343/rgb.png
3430,3430/Input_ContentDepth_segmented.npy,3430/Input_EmptyVessel_Depth.npy,3430/Input_ContentMaskClean.npy,3430/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3430/rgb.png
3431,3431/Input_ContentDepth_segmented.npy,3431/Input_EmptyVessel_Depth.npy,3431/Input_ContentMaskClean.npy,3431/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3431/rgb.png
3432,3432/Input_ContentDepth_segmented.npy,3432/Input_EmptyVessel_Depth.npy,3432/Input_ContentMaskClean.npy,3432/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3432/rgb.png
3433,3433/Input_ContentDepth_segmented.npy,3433/Input_EmptyVessel_Depth.npy,3433/Input_ContentMaskClean.npy,3433/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3433/rgb.png
3434,3434/Input_ContentDepth_segmented.npy,3434/Input_EmptyVessel_Depth.npy,3434/Input_ContentMaskClean.npy,3434/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3434/rgb.png
3435,3435/Input_ContentDepth_segmented.npy,3435/Input_EmptyVessel_Depth.npy,3435/Input_ContentMaskClean.npy,3435/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3435/rgb.png
3436,3436/Input_ContentDepth_segmented.npy,3436/Input_EmptyVessel_Depth.npy,3436/Input_ContentMaskClean.npy,3436/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3436/rgb.png
3437,3437/Input_ContentDepth_segmented.npy,3437/Input_EmptyVessel_Depth.npy,3437/Input_ContentMaskClean.npy,3437/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3437/rgb.png
3438,3438/Input_ContentDepth_segmented.npy,3438/Input_EmptyVessel_Depth.npy,3438/Input_ContentMaskClean.npy,3438/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3438/rgb.png
3439,3439/Input_ContentDepth_segmented.npy,3439/Input_EmptyVessel_Depth.npy,3439/Input_ContentMaskClean.npy,3439/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3439/rgb.png
344,344/Input_ContentDepth_segmented.npy,344/Input_EmptyVessel_Depth.npy,344/Input_ContentMaskClean.npy,344/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/344/rgb.png
3440,3440/Input_ContentDepth_segmented.npy,3440/Input_EmptyVessel_Depth.npy,3440/Input_ContentMaskClean.npy,3440/Input_VesselMask.npy,438.0,438.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3440/rgb.png
3441,3441/Input_ContentDepth_segmented.npy,3441/Input_EmptyVessel_Depth.npy,3441/Input_ContentMaskClean.npy,3441/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3441/rgb.png
3442,3442/Input_ContentDepth_segmented.npy,3442/Input_EmptyVessel_Depth.npy,3442/Input_ContentMaskClean.npy,3442/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3442/rgb.png
3443,3443/Input_ContentDepth_segmented.npy,3443/Input_EmptyVessel_Depth.npy,3443/Input_ContentMaskClean.npy,3443/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3443/rgb.png
3444,3444/Input_ContentDepth_segmented.npy,3444/Input_EmptyVessel_Depth.npy,3444/Input_ContentMaskClean.npy,3444/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3444/rgb.png
3445,3445/Input_ContentDepth_segmented.npy,3445/Input_EmptyVessel_Depth.npy,3445/Input_ContentMaskClean.npy,3445/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3445/rgb.png
3446,3446/Input_ContentDepth_segmented.npy,3446/Input_EmptyVessel_Depth.npy,3446/Input_ContentMaskClean.npy,3446/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3446/rgb.png
3447,3447/Input_ContentDepth_segmented.npy,3447/Input_EmptyVessel_Depth.npy,3447/Input_ContentMaskClean.npy,3447/Input_VesselMask.npy,43.0,43.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3447/rgb.png
3448,3448/Input_ContentDepth_segmented.npy,3448/Input_EmptyVessel_Depth.npy,3448/Input_ContentMaskClean.npy,3448/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3448/rgb.png
3449,3449/Input_ContentDepth_segmented.npy,3449/Input_EmptyVessel_Depth.npy,3449/Input_ContentMaskClean.npy,3449/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3449/rgb.png
345,345/Input_ContentDepth_segmented.npy,345/Input_EmptyVessel_Depth.npy,345/Input_ContentMaskClean.npy,345/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/345/rgb.png
3450,3450/Input_ContentDepth_segmented.npy,3450/Input_EmptyVessel_Depth.npy,3450/Input_ContentMaskClean.npy,3450/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3450/rgb.png
3451,3451/Input_ContentDepth_segmented.npy,3451/Input_EmptyVessel_Depth.npy,3451/Input_ContentMaskClean.npy,3451/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3451/rgb.png
3452,3452/Input_ContentDepth_segmented.npy,3452/Input_EmptyVessel_Depth.npy,3452/Input_ContentMaskClean.npy,3452/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3452/rgb.png
3453,3453/Input_ContentDepth_segmented.npy,3453/Input_EmptyVessel_Depth.npy,3453/Input_ContentMaskClean.npy,3453/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3453/rgb.png
3454,3454/Input_ContentDepth_segmented.npy,3454/Input_EmptyVessel_Depth.npy,3454/Input_ContentMaskClean.npy,3454/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3454/rgb.png
3455,3455/Input_ContentDepth_segmented.npy,3455/Input_EmptyVessel_Depth.npy,3455/Input_ContentMaskClean.npy,3455/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3455/rgb.png
3456,3456/Input_ContentDepth_segmented.npy,3456/Input_EmptyVessel_Depth.npy,3456/Input_ContentMaskClean.npy,3456/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3456/rgb.png
3457,3457/Input_ContentDepth_segmented.npy,3457/Input_EmptyVessel_Depth.npy,3457/Input_ContentMaskClean.npy,3457/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3457/rgb.png
3458,3458/Input_ContentDepth_segmented.npy,3458/Input_EmptyVessel_Depth.npy,3458/Input_ContentMaskClean.npy,3458/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3458/rgb.png
3459,3459/Input_ContentDepth_segmented.npy,3459/Input_EmptyVessel_Depth.npy,3459/Input_ContentMaskClean.npy,3459/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3459/rgb.png
346,346/Input_ContentDepth_segmented.npy,346/Input_EmptyVessel_Depth.npy,346/Input_ContentMaskClean.npy,346/Input_VesselMask.npy,53.0,53.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/346/rgb.png
3460,3460/Input_ContentDepth_segmented.npy,3460/Input_EmptyVessel_Depth.npy,3460/Input_ContentMaskClean.npy,3460/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3460/rgb.png
3461,3461/Input_ContentDepth_segmented.npy,3461/Input_EmptyVessel_Depth.npy,3461/Input_ContentMaskClean.npy,3461/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3461/rgb.png
3462,3462/Input_ContentDepth_segmented.npy,3462/Input_EmptyVessel_Depth.npy,3462/Input_ContentMaskClean.npy,3462/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3462/rgb.png
3463,3463/Input_ContentDepth_segmented.npy,3463/Input_EmptyVessel_Depth.npy,3463/Input_ContentMaskClean.npy,3463/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3463/rgb.png
3464,3464/Input_ContentDepth_segmented.npy,3464/Input_EmptyVessel_Depth.npy,3464/Input_ContentMaskClean.npy,3464/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3464/rgb.png
3465,3465/Input_ContentDepth_segmented.npy,3465/Input_EmptyVessel_Depth.npy,3465/Input_ContentMaskClean.npy,3465/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3465/rgb.png
3466,3466/Input_ContentDepth_segmented.npy,3466/Input_EmptyVessel_Depth.npy,3466/Input_ContentMaskClean.npy,3466/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3466/rgb.png
3467,3467/Input_ContentDepth_segmented.npy,3467/Input_EmptyVessel_Depth.npy,3467/Input_ContentMaskClean.npy,3467/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3467/rgb.png
3468,3468/Input_ContentDepth_segmented.npy,3468/Input_EmptyVessel_Depth.npy,3468/Input_ContentMaskClean.npy,3468/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3468/rgb.png
3469,3469/Input_ContentDepth_segmented.npy,3469/Input_EmptyVessel_Depth.npy,3469/Input_ContentMaskClean.npy,3469/Input_VesselMask.npy,458.0,458.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/3469/rgb.png
